legacy_url,new_url,artefact_type,artefact_id,action_taken,notes
http://fhir.hie.moh.gov.my/StructureDefinition/extension-booster-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/extension-booster-my-core,StructureDefinition,extension-booster-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/extension-form-required-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/extension-form-required-my-core,StructureDefinition,extension-form-required-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/extension-form-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/extension-form-type-my-core,StructureDefinition,extension-form-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/foreigner-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/foreigner-type-my-core,StructureDefinition,foreigner-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/formulary-boolean-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/formulary-boolean-my-core,StructureDefinition,formulary-boolean-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/internal-refferal-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/internal-refferal-my-core,StructureDefinition,internal-refferal-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/list-operation-status-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/list-operation-status-my-core,StructureDefinition,list-operation-status-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/list-period-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/list-period-my-core,StructureDefinition,list-period-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/location-recorded-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/location-recorded-my-core,StructureDefinition,location-recorded-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/medication-knowledge-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/medication-knowledge-my-core,StructureDefinition,medication-knowledge-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/medication-pack-description-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/medication-pack-description-my-core,StructureDefinition,medication-pack-description-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/medication-recommended-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/medication-recommended-my-core,StructureDefinition,medication-recommended-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/medicationknowledge-setting-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/medicationknowledge-setting-my-core,StructureDefinition,medicationknowledge-setting-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/misc-request-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/misc-request-my-core,StructureDefinition,misc-request-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/mnemonic-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/mnemonic-my-core,StructureDefinition,mnemonic-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/monthly-household-income-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/monthly-household-income-my-core,StructureDefinition,monthly-household-income-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/nationality-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/nationality-my-core,StructureDefinition,nationality-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/ncd-vc-dx-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/ncd-vc-dx-my-core,StructureDefinition,ncd-vc-dx-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/observation-container-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/observation-container-my-core,StructureDefinition,observation-container-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/occupation-sector-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/occupation-sector-my-core,StructureDefinition,occupation-sector-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/organization-category-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/organization-category-my-core,StructureDefinition,organization-category-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/organization-pkd-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/organization-pkd-my-core,StructureDefinition,organization-pkd-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/patient-contact-identifier-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/patient-contact-identifier-my-core,StructureDefinition,patient-contact-identifier-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/person-title-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/person-title-my-core,StructureDefinition,person-title-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/pr-drug-classification-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/pr-drug-classification-my-core,StructureDefinition,pr-drug-classification-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/printed-date-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/printed-date-my-core,StructureDefinition,printed-date-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/procedure-primary-discipline-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/procedure-primary-discipline-my-core,StructureDefinition,procedure-primary-discipline-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/procedure-recorded-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/procedure-recorded-my-core,StructureDefinition,procedure-recorded-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/procedure-session-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/procedure-session-type-my-core,StructureDefinition,procedure-session-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/public-booking-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/public-booking-my-core,StructureDefinition,public-booking-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/qr-item-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/qr-item-type-my-core,StructureDefinition,qr-item-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/relates-to-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/relates-to-my-core,StructureDefinition,relates-to-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/religion-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/religion-my-core,StructureDefinition,religion-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/schedule-position-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/schedule-position-my-core,StructureDefinition,schedule-position-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/schedule-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/schedule-type-my-core,StructureDefinition,schedule-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/service-provider-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/service-provider-my-core,StructureDefinition,service-provider-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/simple-register-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/simple-register-my-core,StructureDefinition,simple-register-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/slot-quota-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/slot-quota-my-core,StructureDefinition,slot-quota-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/specimen-combine-sample-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/specimen-combine-sample-my-core,StructureDefinition,specimen-combine-sample-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/system-rating-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/system-rating-my-core,StructureDefinition,system-rating-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/system-tenant-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/system-tenant-my-core,StructureDefinition,system-tenant-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/transit-centre-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/transit-centre-my-core,StructureDefinition,transit-centre-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/visit-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/visit-type-my-core,StructureDefinition,visit-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/ValueSet/active-ingredient-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/active-ingredient-my-core,ValueSet,active-ingredient-my-core,id-normalised,Normalised resource id from 'value-set-active-ingredient-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/administrative-gender-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/administrative-gender-my-core,ValueSet,administrative-gender-my-core,id-normalised,Normalised resource id from 'value-set-administrative-gender-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/adverse-event-event-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/adverse-event-event-my-core,ValueSet,adverse-event-event-my-core,id-normalised,Normalised resource id from 'value-set-adverseevent-event-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/allergy-active-ingredient-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/allergy-active-ingredient-my-core,ValueSet,allergy-active-ingredient-my-core,name-corrected+id-normalised,Corrected duplicate value set name. Normalised resource id from 'value-set-allergy-active-ingredient-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/allergy-code-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/allergy-code-my-core,ValueSet,allergy-code-my-core,id-normalised,Normalised resource id from 'value-set-allergy-code-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/allergy-environment-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/allergy-environment-my-core,ValueSet,allergy-environment-my-core,id-normalised,Normalised resource id from 'value-set-allergy-environment-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/allergy-manifestation-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/allergy-manifestation-my-core,ValueSet,allergy-manifestation-my-core,id-normalised,Normalised resource id from 'value-set-allergy-manifestation-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/allergy-negation-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/allergy-negation-my-core,ValueSet,allergy-negation-my-core,id-normalised,Normalised resource id from 'value-set-allergy-negation-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/audiology-assessment-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/audiology-assessment-my-core,ValueSet,audiology-assessment-my-core,id-normalised,Normalised resource id from 'value-set-audiology-assessment-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/audiology-aural-rahabilitation-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/audiology-aural-rahabilitation-my-core,ValueSet,audiology-aural-rahabilitation-my-core,id-normalised,Normalised resource id from 'value-set-audiology-aural-rehabilitation-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/audiology-cochlear-implant-assessment-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/audiology-cochlear-implant-assessment-my-core,ValueSet,audiology-cochlear-implant-assessment-my-core,id-normalised,Normalised resource id from 'value-set-audiology-cochlear-implant-assessment-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/audiology-electrophysiology-test-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/audiology-electrophysiology-test-my-core,ValueSet,audiology-electrophysiology-test-my-core,id-normalised,Normalised resource id from 'value-set-audiology-electrophysiology-test-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/audiology-hearing-aid-assessment-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/audiology-hearing-aid-assessment-my-core,ValueSet,audiology-hearing-aid-assessment-my-core,id-normalised,Normalised resource id from 'value-set-audiology-hearing-aid-assessment-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/audiology-neonatal-hearing-screening-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/audiology-neonatal-hearing-screening-my-core,ValueSet,audiology-neonatal-hearing-screening-my-core,id-normalised,Normalised resource id from 'value-set-audiology-neonatal-hearing-screening-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/cancelation-reason-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/cancelation-reason-my-core,ValueSet,cancelation-reason-my-core,id-normalised,Normalised resource id from 'value-set-cancelation-reason-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/child-identification-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/child-identification-type-my-core,ValueSet,child-identification-type-my-core,id-normalised,Normalised resource id from 'value-set-child-identification-type-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/clinic-physiotherapy-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/clinic-physiotherapy-my-core,ValueSet,clinic-physiotherapy-my-core,id-normalised,Normalised resource id from 'value-set-clinic-physiotherapy-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/cluster-facility-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/cluster-facility-my-core,ValueSet,cluster-facility-my-core,id-normalised,Normalised resource id from 'value-set-cluster-facility-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/composition-category-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/composition-category-my-core,ValueSet,composition-category-my-core,id-normalised,Normalised resource id from 'value-set-composition-category-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/composition-class-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/composition-class-my-core,ValueSet,composition-class-my-core,id-normalised,Normalised resource id from 'value-set-composition-class-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/composition-event-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/composition-event-my-core,ValueSet,composition-event-my-core,id-normalised,Normalised resource id from 'value-set-composition-event-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/composition-form-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/composition-form-type-my-core,ValueSet,composition-form-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/ValueSet/composition-section-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/composition-section-my-core,ValueSet,composition-section-my-core,id-normalised,Normalised resource id from 'value-set-composition-section-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/composition-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/composition-type-my-core,ValueSet,composition-type-my-core,id-normalised,Normalised resource id from 'value-set-composition-type-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/condition-category-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/condition-category-my-core,ValueSet,condition-category-my-core,id-normalised,Normalised resource id from 'value-set-condition-category-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/cooking-demonstration-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/cooking-demonstration-my-core,ValueSet,cooking-demonstration-my-core,id-normalised,Normalised resource id from 'value-set-cooking-demonstration-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/data-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/data-type-my-core,ValueSet,data-type-my-core,id-normalised,Normalised resource id from 'value-set-data-type-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/death-certificate-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/death-certificate-my-core,ValueSet,death-certificate-my-core,id-normalised,Normalised resource id from 'value-death-certificate-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dental-alert-code-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dental-alert-code-my-core,ValueSet,dental-alert-code-my-core,id-normalised,Normalised resource id from 'value-set-dental-alert-code-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dental-code-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dental-code-my-core,ValueSet,dental-code-my-core,id-normalised,Normalised resource id from 'value-set-dental-code-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dental-history-alert-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dental-history-alert-my-core,ValueSet,dental-history-alert-my-core,id-normalised,Normalised resource id from 'value-set-dental-history-alert-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dental-procedure-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dental-procedure-my-core,ValueSet,dental-procedure-my-core,id-normalised,Normalised resource id from 'value-set-dental-procedure-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dentitian-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dentitian-my-core,ValueSet,dentitian-my-core,id-normalised,Normalised resource id from 'value-set-dentitian-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dev-milestone-fine-motor-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dev-milestone-fine-motor-my-core,ValueSet,dev-milestone-fine-motor-my-core,id-normalised,Normalised resource id from 'value-set-dev-milestone-fine-motor-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dev-milestone-gross-motor-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dev-milestone-gross-motor-my-core,ValueSet,dev-milestone-gross-motor-my-core,id-normalised,Normalised resource id from 'value-set-dev-milestone-gross-motor-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dev-milestone-social-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dev-milestone-social-my-core,ValueSet,dev-milestone-social-my-core,id-normalised,Normalised resource id from 'value-set-dev-milestone-social-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/dev-milestone-speech-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/dev-milestone-speech-my-core,ValueSet,dev-milestone-speech-my-core,id-normalised,Normalised resource id from 'value-set-dev-milestone-speech-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/developmental-milestone-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/developmental-milestone-my-core,ValueSet,developmental-milestone-my-core,id-normalised,Normalised resource id from 'value-set-developmental-milestone-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/diagnosis-role-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/diagnosis-role-my-core,ValueSet,diagnosis-role-my-core,id-normalised,Normalised resource id from 'value-set-diagnosis-role-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/diagnostic-procedure-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/diagnostic-procedure-my-core,ValueSet,diagnostic-procedure-my-core,id-normalised,Normalised resource id from 'value-set-diagnostic-procedure-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/discharge-disposition-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/discharge-disposition-my-core,ValueSet,discharge-disposition-my-core,id-normalised,Normalised resource id from 'value-set-discharge-disposition-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/district-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/district-my-core,ValueSet,district-my-core,id-normalised,Normalised resource id from 'value-set-district-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-allergy-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-allergy-my-core,ValueSet,drug-allergy-my-core,id-normalised,Normalised resource id from 'value-set-drug-allergy-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-category-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-category-my-core,ValueSet,drug-category-my-core,id-normalised,Normalised resource id from 'value-set-drug-category-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-cautionary-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-cautionary-my-core,ValueSet,drug-cautionary-my-core,id-normalised,Normalised resource id from 'value-set-drug-cautionary-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-dose-form-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-dose-form-my-core,ValueSet,drug-dose-form-my-core,id-normalised,Normalised resource id from 'value-set-drug-dose-form-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-my-core,ValueSet,drug-my-core,id-normalised,Normalised resource id from 'value-set-drug-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-schedule-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-schedule-my-core,ValueSet,drug-schedule-my-core,id-normalised,Normalised resource id from 'value-set-drug-schedule-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-special-instruction-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-special-instruction-my-core,ValueSet,drug-special-instruction-my-core,id-normalised,Normalised resource id from 'value-set-drug-special-instruction-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-sub-group-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-sub-group-my-core,ValueSet,drug-sub-group-my-core,id-normalised,Normalised resource id from 'value-set-drug-sub-group-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-trade-name-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-trade-name-my-core,ValueSet,drug-trade-name-my-core,id-normalised,Normalised resource id from 'value-set-drug-trade-name-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/drug-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/drug-type-my-core,ValueSet,drug-type-my-core,id-normalised,Normalised resource id from 'value-set-drug-type-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/education-level-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/education-level-my-core,ValueSet,education-level-my-core,id-normalised,Normalised resource id from 'value-set-education-level-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/encounter-category-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/encounter-category-my-core,ValueSet,encounter-category-my-core,id-normalised,Normalised resource id from 'value-set-encounter-category-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/encounter-class-front-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/encounter-class-front-my-core,ValueSet,encounter-class-front-my-core,id-normalised,Normalised resource id from 'value-set-encounter-class-front-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/encounter-class-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/encounter-class-my-core,ValueSet,encounter-class-my-core,id-normalised,Normalised resource id from 'value-set-encounter-class-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/encounter-outcome-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/encounter-outcome-my-core,ValueSet,encounter-outcome-my-core,id-normalised,Normalised resource id from 'value-set-encounter-outcome-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/encounter-outcome-reason-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/encounter-outcome-reason-my-core,ValueSet,encounter-outcome-reason-my-core,id-normalised,Normalised resource id from 'value-set-encounter-outcome-reason-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/ValueSet/encounter-status-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/ValueSet/encounter-status-my-core,ValueSet,encounter-status-my-core,id-normalised,Normalised resource id from 'value-set-encounter-status-my-core' to match the canonical URL tail.
